Timestamp,Target Eye,Velocity (deg/s),Interval Since Prev (s),Status
23:09:53.603,Right Eye,-203.36,0.0463,Normal
23:09:53.603,Left Eye,-309.27,0.0463,Normal
23:09:53.650,Right Eye,122.11,0.0469,Normal
23:09:53.650,Left Eye,-488.46,0.0469,Normal
23:09:53.697,Right Eye,-84.78,0.0466,Normal
23:09:53.697,Left Eye,409.79,0.0466,Normal
23:09:53.744,Right Eye,2176.41,0.0474,ANOMALY DETECTED
23:09:53.744,Left Eye,418.54,0.0474,Normal
23:09:53.791,Right Eye,500.69,0.0471,ANOMALY DETECTED
23:09:53.791,Left Eye,121.6,0.0471,Normal
23:09:53.837,Right Eye,-420.05,0.0455,Normal
23:09:53.837,Left Eye,0.0,0.0455,Normal
23:09:53.884,Right Eye,-605.73,0.0473,ANOMALY DETECTED
23:09:53.884,Left Eye,-605.73,0.0473,ANOMALY DETECTED
23:09:53.931,Right Eye,-145.53,0.0472,Normal
23:09:53.931,Left Eye,-485.09,0.0472,Normal
23:09:53.979,Right Eye,0.0,0.0475,Normal
23:09:53.979,Left Eye,-283.82,0.0475,Normal
23:09:54.025,Right Eye,204.02,0.0468,Normal
23:09:54.025,Left Eye,612.06,0.0468,ANOMALY DETECTED
23:09:54.072,Right Eye,0.0,0.0462,Normal
23:09:54.072,Left Eye,-371.87,0.0462,Normal
23:09:54.134,Right Eye,0.0,0.0627,Normal
23:09:54.134,Left Eye,0.0,0.0627,Normal
23:09:54.184,Right Eye,0.0,0.0498,Normal
23:09:54.184,Left Eye,184.11,0.0498,Normal
23:09:54.232,Right Eye,-277.81,0.0476,Normal
23:09:54.232,Left Eye,-240.77,0.0476,Normal
23:09:54.279,Right Eye,-121.9,0.047,Normal
23:09:54.279,Left Eye,0.0,0.047,Normal
23:09:54.325,Right Eye,190.75,0.0462,Normal
23:09:54.325,Left Eye,0.0,0.0462,Normal
23:09:54.374,Right Eye,194.03,0.0492,Normal
23:09:54.374,Left Eye,179.11,0.0492,Normal
23:09:54.417,Right Eye,-307.94,0.0429,Normal
23:09:54.417,Left Eye,0.0,0.0429,Normal
23:09:54.465,Right Eye,150.89,0.0475,Normal
23:09:54.465,Left Eye,0.0,0.0475,Normal
23:09:54.511,Right Eye,0.0,0.0462,Normal
23:09:54.511,Left Eye,-124.13,0.0462,Normal
23:09:54.557,Right Eye,-147.45,0.0466,Normal
23:09:54.557,Left Eye,0.0,0.0466,Normal
23:09:54.605,Right Eye,0.0,0.0471,Normal
23:09:54.605,Left Eye,0.0,0.0471,Normal
23:09:54.652,Right Eye,0.0,0.0473,Normal
23:09:54.652,Left Eye,0.0,0.0473,Normal
23:09:54.700,Right Eye,336.09,0.0477,Normal
23:09:54.700,Left Eye,184.66,0.0477,Normal
23:09:54.746,Right Eye,0.0,0.0467,Normal
23:09:54.746,Left Eye,49.11,0.0467,Normal
23:09:54.792,Right Eye,-584.1,0.0453,ANOMALY DETECTED
23:09:54.792,Left Eye,210.93,0.0453,Normal
23:09:54.838,Right Eye,206.72,0.0462,Normal
23:09:54.838,Left Eye,-148.84,0.0462,Normal
23:09:54.884,Right Eye,148.59,0.0463,Normal
23:09:54.884,Left Eye,-247.65,0.0463,Normal
23:09:54.931,Right Eye,-205.33,0.0465,Normal
23:09:54.931,Left Eye,-289.88,0.0465,Normal
23:09:54.980,Right Eye,0.0,0.0491,Normal
23:09:54.980,Left Eye,233.57,0.0491,Normal
23:09:55.026,Right Eye,0.0,0.0463,Normal
23:09:55.026,Left Eye,0.0,0.0463,Normal
23:09:55.073,Right Eye,0.0,0.047,Normal
23:09:55.073,Left Eye,187.42,0.047,Normal
23:09:55.120,Right Eye,-278.54,0.0475,Normal
23:09:55.120,Left Eye,-355.0,0.0475,Normal
23:09:55.165,Right Eye,0.0,0.0447,Normal
23:09:55.165,Left Eye,493.01,0.0447,Normal
23:09:55.213,Right Eye,0.0,0.048,Normal
23:09:55.213,Left Eye,0.0,0.048,Normal
23:09:55.260,Right Eye,203.04,0.047,Normal
23:09:55.260,Left Eye,-121.83,0.047,Normal
23:09:55.307,Right Eye,0.0,0.0465,Normal
23:09:55.307,Left Eye,0.0,0.0465,Normal
23:09:55.353,Right Eye,0.0,0.0464,Normal
23:09:55.353,Left Eye,189.93,0.0464,Normal
23:09:55.399,Right Eye,-149.41,0.046,Normal
23:09:55.399,Left Eye,-366.2,0.046,Normal
23:09:55.462,Right Eye,150.67,0.0634,Normal
23:09:55.462,Left Eye,0.0,0.0634,Normal
23:09:55.509,Right Eye,-148.33,0.0464,Normal
23:09:55.509,Left Eye,123.6,0.0464,Normal
23:09:55.554,Right Eye,0.0,0.0452,Normal
23:09:55.554,Left Eye,-74.55,0.0452,Normal
23:09:55.600,Right Eye,0.0,0.0466,Normal
23:09:55.600,Left Eye,0.0,0.0466,Normal
23:09:55.648,Right Eye,150.78,0.0475,Normal
23:09:55.648,Left Eye,0.0,0.0475,Normal
23:09:55.693,Right Eye,202.0,0.0454,Normal
23:09:55.693,Left Eye,0.0,0.0454,Normal
23:09:55.740,Right Eye,-345.43,0.0464,Normal
23:09:55.740,Left Eye,123.37,0.0464,Normal
23:09:55.788,Right Eye,199.13,0.048,Normal
23:09:55.788,Left Eye,119.48,0.048,Normal
23:09:55.835,Right Eye,0.0,0.0469,Normal
23:09:55.835,Left Eye,0.0,0.0469,Normal
23:09:55.882,Right Eye,0.0,0.0477,Normal
23:09:55.882,Left Eye,-282.73,0.0477,Normal
23:09:55.929,Right Eye,284.45,0.0465,Normal
23:09:55.929,Left Eye,246.53,0.0465,Normal
23:09:55.976,Right Eye,-202.34,0.0472,Normal
23:09:55.976,Left Eye,186.78,0.0472,Normal
23:09:56.022,Right Eye,-150.09,0.0458,Normal
23:09:56.022,Left Eye,-125.08,0.0458,Normal
23:09:56.070,Right Eye,332.8,0.0482,Normal
23:09:56.070,Left Eye,-279.67,0.0482,Normal
23:09:56.118,Right Eye,-199.6,0.0478,Normal
23:09:56.118,Left Eye,0.0,0.0478,Normal
23:09:56.161,Right Eye,0.0,0.0431,Normal
23:09:56.161,Left Eye,0.0,0.0431,Normal
23:09:56.210,Right Eye,-141.37,0.0486,Normal
23:09:56.210,Left Eye,235.62,0.0486,Normal
23:09:56.256,Right Eye,0.0,0.0462,Normal
23:09:56.256,Left Eye,198.56,0.0462,Normal
23:09:56.302,Right Eye,0.0,0.0461,Normal
23:09:56.302,Left Eye,207.27,0.0461,Normal
23:09:56.358,Right Eye,0.0,0.0559,Normal
23:09:56.358,Left Eye,-307.66,0.0559,Normal
23:09:56.422,Right Eye,-79.11,0.0639,Normal
23:09:56.422,Left Eye,537.98,0.0639,ANOMALY DETECTED
23:09:56.473,Right Eye,133.95,0.0513,Normal
23:09:56.473,Left Eye,-372.09,0.0513,Normal
23:09:56.522,Right Eye,-293.7,0.0488,Normal
23:09:56.522,Left Eye,-704.89,0.0488,ANOMALY DETECTED
23:09:56.568,Right Eye,165.01,0.0463,Normal
23:09:56.568,Left Eye,285.59,0.0463,Normal
23:09:56.615,Right Eye,108.71,0.0465,Normal
23:09:56.615,Left Eye,-369.63,0.0465,Normal
23:09:56.660,Right Eye,0.0,0.0454,Normal
23:09:56.660,Left Eye,291.34,0.0454,Normal
23:09:56.707,Right Eye,0.0,0.0472,Normal
23:09:56.707,Left Eye,-242.71,0.0472,Normal
23:09:56.753,Right Eye,-213.54,0.0463,Normal
23:09:56.753,Left Eye,-123.85,0.0463,Normal
23:09:56.798,Right Eye,128.11,0.0447,Normal
23:09:56.798,Left Eye,256.22,0.0447,Normal
23:09:56.844,Right Eye,72.91,0.0462,Normal
23:09:56.844,Left Eye,0.0,0.0462,Normal
23:09:56.892,Right Eye,143.04,0.0481,Normal
23:09:56.892,Left Eye,91.69,0.0481,Normal
23:09:56.940,Right Eye,0.0,0.0472,Normal
23:09:56.940,Left Eye,-243.02,0.0472,Normal
23:09:56.987,Right Eye,0.0,0.0474,Normal
23:09:56.987,Left Eye,-120.92,0.0474,Normal
23:09:57.034,Right Eye,-242.99,0.0472,Normal
23:09:57.034,Left Eye,242.99,0.0472,Normal
23:09:57.081,Right Eye,0.0,0.0464,Normal
23:09:57.081,Left Eye,-123.42,0.0464,Normal
23:09:57.129,Right Eye,0.0,0.048,Normal
23:09:57.129,Left Eye,0.0,0.048,Normal
23:09:57.176,Right Eye,404.55,0.0472,Normal
23:09:57.176,Left Eye,606.82,0.0472,ANOMALY DETECTED
23:09:57.221,Right Eye,0.0,0.0454,Normal
23:09:57.221,Left Eye,0.0,0.0454,Normal
23:09:57.269,Right Eye,0.0,0.0476,Normal
23:09:57.269,Left Eye,-185.04,0.0476,Normal
23:09:57.314,Right Eye,0.0,0.0457,Normal
23:09:57.314,Left Eye,209.09,0.0457,Normal
23:09:57.362,Right Eye,0.0,0.0476,Normal
23:09:57.362,Left Eye,-277.92,0.0476,Normal
23:09:57.408,Right Eye,0.0,0.0464,Normal
23:09:57.408,Left Eye,205.8,0.0464,Normal
23:09:57.455,Right Eye,-147.9,0.0465,Normal
23:09:57.455,Left Eye,-284.43,0.0465,Normal
23:09:57.501,Right Eye,205.79,0.0464,Normal
23:09:57.501,Left Eye,205.79,0.0464,Normal
23:09:57.549,Right Eye,0.0,0.0474,Normal
23:09:57.549,Left Eye,-145.0,0.0474,Normal
23:09:57.595,Right Eye,0.0,0.0465,Normal
23:09:57.595,Left Eye,205.33,0.0465,Normal
23:09:57.641,Right Eye,-372.9,0.0461,Normal
23:09:57.641,Left Eye,-286.84,0.0461,Normal
23:09:57.688,Right Eye,188.36,0.0468,Normal
23:09:57.688,Left Eye,204.05,0.0468,Normal
23:09:57.751,Right Eye,-90.45,0.0633,Normal
23:09:57.751,Left Eye,-208.73,0.0633,Normal
23:09:57.796,Right Eye,428.39,0.0446,Normal
23:09:57.796,Left Eye,214.19,0.0446,Normal
23:09:57.843,Right Eye,-146.96,0.0468,Normal
23:09:57.843,Left Eye,0.0,0.0468,Normal
23:09:57.892,Right Eye,0.0,0.0493,Normal
23:09:57.892,Left Eye,0.0,0.0493,Normal
23:09:57.940,Right Eye,-106.75,0.0474,Normal
23:09:57.940,Left Eye,-186.13,0.0474,Normal
23:09:57.987,Right Eye,145.39,0.0473,Normal
23:09:57.987,Left Eye,465.98,0.0473,Normal
23:09:58.033,Right Eye,0.0,0.0458,Normal
23:09:58.033,Left Eye,0.0,0.0458,Normal
23:09:58.080,Right Eye,0.0,0.047,Normal
23:09:58.080,Left Eye,-203.32,0.047,Normal
23:09:58.127,Right Eye,0.0,0.0474,Normal
23:09:58.127,Left Eye,-145.13,0.0474,Normal
23:09:58.174,Right Eye,0.0,0.0473,Normal
23:09:58.174,Left Eye,0.0,0.0473,Normal
23:09:58.220,Right Eye,-111.43,0.0454,Normal
23:09:58.220,Left Eye,0.0,0.0454,Normal
23:09:58.266,Right Eye,310.89,0.0461,Normal
23:09:58.266,Left Eye,0.0,0.0461,Normal
23:09:58.312,Right Eye,-198.79,0.0461,Normal
23:09:58.312,Left Eye,207.08,0.0461,Normal
23:09:58.358,Right Eye,0.0,0.0465,Normal
23:09:58.358,Left Eye,-369.89,0.0465,Normal
23:09:58.408,Right Eye,191.68,0.0498,Normal
23:09:58.408,Left Eye,184.02,0.0498,Normal
23:09:58.472,Right Eye,0.0,0.064,Normal
23:09:58.472,Left Eye,-179.06,0.064,Normal
23:09:58.514,Right Eye,0.0,0.0422,Normal
23:09:58.514,Left Eye,79.82,0.0422,Normal
23:09:58.560,Right Eye,0.0,0.0461,Normal
23:09:58.560,Left Eye,310.77,0.0461,Normal
23:09:58.608,Right Eye,0.0,0.0475,Normal
23:09:58.608,Left Eye,0.0,0.0475,Normal
23:09:58.655,Right Eye,193.41,0.0474,Normal
23:09:58.655,Left Eye,0.0,0.0474,Normal
23:09:58.712,Right Eye,0.0,0.0564,Normal
23:09:58.712,Left Eye,-162.6,0.0564,Normal
23:09:58.765,Right Eye,-303.51,0.0529,Normal
23:09:58.765,Left Eye,-95.64,0.0529,Normal
23:09:58.812,Right Eye,340.09,0.0472,Normal
23:09:58.812,Left Eye,145.75,0.0472,Normal
23:09:58.859,Right Eye,0.0,0.0474,Normal
23:09:58.859,Left Eye,-106.58,0.0474,Normal
23:09:58.907,Right Eye,0.0,0.0481,Normal
23:09:58.907,Left Eye,-79.4,0.0481,Normal
23:09:58.952,Right Eye,253.61,0.0452,Normal
23:09:58.952,Left Eye,111.89,0.0452,Normal
23:09:59.000,Right Eye,-192.28,0.0477,Normal
23:09:59.000,Left Eye,144.21,0.0477,Normal
23:09:59.049,Right Eye,0.0,0.0488,Normal
23:09:59.049,Left Eye,0.0,0.0488,Normal
23:09:59.095,Right Eye,298.64,0.0463,Normal
23:09:59.095,Left Eye,0.0,0.0463,Normal
23:09:59.140,Right Eye,244.12,0.0451,Normal
23:09:59.140,Left Eye,0.0,0.0451,Normal
23:09:59.190,Right Eye,-198.21,0.0498,Normal
23:09:59.190,Left Eye,0.0,0.0498,Normal
23:09:59.235,Right Eye,-359.48,0.0446,Normal
23:09:59.235,Left Eye,-309.9,0.0446,Normal
23:09:59.282,Right Eye,0.0,0.047,Normal
23:09:59.282,Left Eye,179.29,0.047,Normal
23:09:59.328,Right Eye,0.0,0.0461,Normal
23:09:59.328,Left Eye,-214.28,0.0461,Normal
23:09:59.376,Right Eye,289.23,0.0478,Normal
23:09:59.376,Left Eye,119.82,0.0478,Normal
23:09:59.432,Right Eye,-285.09,0.0563,Normal
23:09:59.432,Left Eye,-70.22,0.0563,Normal
23:09:59.471,Right Eye,294.82,0.0389,Normal
23:09:59.471,Left Eye,216.78,0.0389,Normal
23:09:59.519,Right Eye,82.59,0.0478,Normal
23:09:59.519,Left Eye,0.0,0.0478,Normal
23:09:59.564,Right Eye,-185.13,0.0455,Normal
23:09:59.564,Left Eye,-125.89,0.0455,Normal
23:09:59.612,Right Eye,-143.49,0.0479,Normal
23:09:59.612,Left Eye,-82.47,0.0479,Normal
23:09:59.658,Right Eye,-30.72,0.0455,Normal
23:09:59.658,Left Eye,0.0,0.0455,Normal
23:09:59.706,Right Eye,356.87,0.0482,Normal
23:09:59.706,Left Eye,0.0,0.0482,Normal
23:09:59.753,Right Eye,83.9,0.0471,Normal
23:09:59.753,Left Eye,187.16,0.0471,Normal
23:09:59.799,Right Eye,-123.96,0.0462,Normal
23:09:59.799,Left Eye,-165.29,0.0462,Normal
23:09:59.845,Right Eye,-201.48,0.0455,Normal
23:09:59.845,Left Eye,111.11,0.0455,Normal
23:09:59.893,Right Eye,104.32,0.0485,Normal
23:09:59.893,Left Eye,-78.82,0.0485,Normal
23:09:59.938,Right Eye,0.0,0.0448,Normal
23:09:59.938,Left Eye,280.8,0.0448,Normal
23:09:59.986,Right Eye,203.45,0.0486,Normal
23:09:59.986,Left Eye,-236.0,0.0486,Normal
23:10:00.032,Right Eye,-185.69,0.0454,Normal
23:10:00.032,Left Eye,0.0,0.0454,Normal
23:10:00.089,Right Eye,0.0,0.0576,Normal
23:10:00.089,Left Eye,-51.45,0.0576,Normal
23:10:00.142,Right Eye,0.0,0.0531,Normal
23:10:00.142,Left Eye,207.7,0.0531,Normal
23:10:00.189,Right Eye,-147.92,0.0465,Normal
23:10:00.189,Left Eye,120.26,0.0465,Normal
23:10:00.234,Right Eye,-30.7,0.0455,Normal
23:10:00.234,Left Eye,-251.76,0.0455,Normal
23:10:00.281,Right Eye,-200.19,0.0469,Normal
23:10:00.281,Left Eye,268.05,0.0469,Normal
23:10:00.328,Right Eye,547.45,0.0462,ANOMALY DETECTED
23:10:00.328,Left Eye,0.0,0.0462,Normal
23:10:00.392,Right Eye,0.0,0.0646,Normal
23:10:00.392,Left Eye,-68.21,0.0646,Normal
23:10:00.438,Right Eye,-47.72,0.0462,Normal
23:10:00.438,Left Eye,-165.43,0.0462,Normal
23:10:00.485,Right Eye,72.24,0.0467,Normal
23:10:00.485,Left Eye,269.59,0.0467,Normal
23:10:00.531,Right Eye,-150.7,0.0464,Normal
23:10:00.531,Left Eye,-247.14,0.0464,Normal
23:10:00.579,Right Eye,0.0,0.0474,Normal
23:10:00.579,Left Eye,265.13,0.0474,Normal
23:10:00.625,Right Eye,0.0,0.0464,Normal
23:10:00.625,Left Eye,0.0,0.0464,Normal
23:10:00.670,Right Eye,188.14,0.0448,Normal
23:10:00.670,Left Eye,-255.87,0.0448,Normal
23:10:00.717,Right Eye,-304.74,0.047,Normal
23:10:00.717,Left Eye,140.65,0.047,Normal
23:10:00.763,Right Eye,191.18,0.0461,Normal
23:10:00.763,Left Eye,-165.69,0.0461,Normal
23:10:00.810,Right Eye,-119.03,0.047,Normal
23:10:00.810,Left Eye,0.0,0.047,Normal
23:10:00.856,Right Eye,0.0,0.0459,Normal
23:10:00.856,Left Eye,0.0,0.0459,Normal
23:10:00.901,Right Eye,0.0,0.0454,Normal
23:10:00.901,Left Eye,-189.45,0.0454,Normal
23:10:00.950,Right Eye,174.88,0.0482,Normal
23:10:00.950,Left Eye,158.55,0.0482,Normal
23:10:00.997,Right Eye,0.0,0.048,Normal
23:10:00.997,Left Eye,0.0,0.048,Normal
23:10:01.042,Right Eye,0.0,0.0449,Normal
23:10:01.042,Left Eye,0.0,0.0449,Normal
23:10:01.090,Right Eye,-146.31,0.0478,Normal
23:10:01.090,Left Eye,138.43,0.0478,Normal
23:10:01.136,Right Eye,183.91,0.0458,Normal
23:10:01.136,Left Eye,-166.74,0.0458,Normal
23:10:01.182,Right Eye,0.0,0.0456,Normal
23:10:01.182,Left Eye,0.0,0.0456,Normal
23:10:01.229,Right Eye,80.23,0.0476,Normal
23:10:01.229,Left Eye,106.19,0.0476,Normal
23:10:01.277,Right Eye,-105.06,0.0481,Normal
23:10:01.277,Left Eye,0.0,0.0481,Normal
23:10:01.324,Right Eye,0.0,0.0466,Normal
23:10:01.324,Left Eye,-81.96,0.0466,Normal
23:10:01.369,Right Eye,83.84,0.0456,Normal
23:10:01.369,Left Eye,110.96,0.0456,Normal
23:10:01.416,Right Eye,-109.1,0.0463,Normal
23:10:01.416,Left Eye,-82.43,0.0463,Normal
23:10:01.464,Right Eye,0.0,0.0484,Normal
23:10:01.464,Left Eye,136.65,0.0484,Normal
23:10:01.510,Right Eye,-153.4,0.0456,Normal
23:10:01.510,Left Eye,-73.99,0.0456,Normal
23:10:01.557,Right Eye,177.66,0.0474,Normal
23:10:01.557,Left Eye,-80.54,0.0474,Normal
23:10:01.604,Right Eye,-150.34,0.0465,Normal
23:10:01.604,Left Eye,270.6,0.0465,Normal
23:10:01.651,Right Eye,0.0,0.0473,Normal
23:10:01.651,Left Eye,0.0,0.0473,Normal
23:10:01.697,Right Eye,-271.71,0.0463,Normal
23:10:01.697,Left Eye,725.61,0.0463,ANOMALY DETECTED
23:10:01.744,Right Eye,467.62,0.0468,Normal
23:10:01.744,Left Eye,-885.63,0.0468,ANOMALY DETECTED
23:10:01.792,Right Eye,-146.2,0.0478,Normal
23:10:01.792,Left Eye,176.3,0.0478,Normal
23:10:01.838,Right Eye,49.2,0.0466,Normal
23:10:01.838,Left Eye,-82.0,0.0466,Normal
23:10:01.886,Right Eye,-152.14,0.0471,Normal
23:10:01.886,Left Eye,107.39,0.0471,Normal
23:10:01.930,Right Eye,-126.12,0.0443,Normal
23:10:01.930,Left Eye,-258.54,0.0443,Normal
23:10:01.977,Right Eye,151.93,0.0471,Normal
23:10:01.977,Left Eye,83.82,0.0471,Normal
23:10:02.023,Right Eye,-229.33,0.0461,Normal
23:10:02.023,Left Eye,-496.88,0.0461,Normal
23:10:02.070,Right Eye,0.0,0.0472,Normal
23:10:02.070,Left Eye,0.0,0.0472,Normal
23:10:02.134,Right Eye,30.56,0.0632,Normal
23:10:02.134,Left Eye,0.0,0.0632,Normal
23:10:02.180,Right Eye,82.94,0.0467,Normal
23:10:02.180,Left Eye,0.0,0.0467,Normal
23:10:02.226,Right Eye,3100.0,0.0462,ANOMALY DETECTED
23:10:02.226,Left Eye,-2480.0,0.0462,ANOMALY DETECTED
23:10:02.273,Right Eye,0.0,0.0464,Normal
23:10:02.273,Left Eye,411.44,0.0464,Normal
23:10:02.319,Right Eye,216.94,0.0466,Normal
23:10:02.319,Left Eye,1475.19,0.0466,ANOMALY DETECTED
23:10:02.374,Right Eye,1048.66,0.0546,ANOMALY DETECTED
23:10:02.374,Left Eye,-363.0,0.0546,Normal
23:10:02.426,Right Eye,0.0,0.052,Normal
23:10:02.426,Left Eye,330.33,0.052,Normal
23:10:02.473,Right Eye,367.03,0.0468,Normal
23:10:02.473,Left Eye,-282.33,0.0468,Normal
23:10:02.520,Right Eye,-281.46,0.047,Normal
23:10:02.520,Left Eye,-406.55,0.047,Normal
23:10:02.566,Right Eye,1247.49,0.0459,ANOMALY DETECTED
23:10:02.566,Left Eye,0.0,0.0459,Normal
23:10:02.612,Right Eye,-300.0,0.0458,Normal
23:10:02.612,Left Eye,2499.97,0.0458,ANOMALY DETECTED
23:10:02.657,Right Eye,168.27,0.0454,Normal
23:10:02.657,Left Eye,-1262.0,0.0454,ANOMALY DETECTED
23:10:02.703,Right Eye,185.52,0.0463,Normal
23:10:02.703,Left Eye,-123.68,0.0463,Normal
23:10:02.750,Right Eye,562.23,0.0468,ANOMALY DETECTED
23:10:02.750,Left Eye,3674.59,0.0468,ANOMALY DETECTED
23:10:02.797,Right Eye,-535.56,0.0472,ANOMALY DETECTED
23:10:02.797,Left Eye,-606.97,0.0472,ANOMALY DETECTED
23:10:02.843,Right Eye,-173.69,0.0457,Normal
23:10:02.843,Left Eye,-1254.44,0.0457,ANOMALY DETECTED
23:10:02.889,Right Eye,1747.67,0.0459,ANOMALY DETECTED
23:10:02.889,Left Eye,0.0,0.0459,Normal
23:10:02.936,Right Eye,-282.53,0.0468,Normal
23:10:02.936,Left Eye,489.72,0.0468,Normal
23:10:02.983,Right Eye,-239.01,0.047,Normal
23:10:02.983,Left Eye,-731.36,0.047,ANOMALY DETECTED
23:10:03.036,Right Eye,197.44,0.0537,Normal
23:10:03.036,Left Eye,355.88,0.0537,Normal
23:10:03.092,Right Eye,121.78,0.0554,Normal
23:10:03.092,Left Eye,-621.06,0.0554,ANOMALY DETECTED
23:10:03.138,Right Eye,-179.37,0.0461,Normal
23:10:03.138,Left Eye,-248.56,0.0461,Normal
23:10:03.185,Right Eye,-144.34,0.0473,Normal
23:10:03.185,Left Eye,232.74,0.0473,Normal
23:10:03.231,Right Eye,106.82,0.0462,Normal
23:10:03.231,Left Eye,-33.49,0.0462,Normal
23:10:03.278,Right Eye,376.8,0.0468,Normal
23:10:03.278,Left Eye,468.23,0.0468,Normal
23:10:03.334,Right Eye,0.0,0.0556,Normal
23:10:03.334,Left Eye,-396.41,0.0556,Normal
23:10:03.400,Right Eye,0.0,0.0659,Normal
23:10:03.400,Left Eye,0.0,0.0659,Normal
23:10:03.449,Right Eye,113.39,0.0497,Normal
23:10:03.449,Left Eye,0.0,0.0497,Normal
23:10:03.497,Right Eye,120.12,0.0477,Normal
23:10:03.497,Left Eye,240.25,0.0477,Normal
23:10:03.543,Right Eye,0.0,0.0456,Normal
23:10:03.543,Left Eye,110.98,0.0456,Normal
23:10:03.590,Right Eye,0.0,0.047,Normal
23:10:03.590,Left Eye,0.0,0.047,Normal
23:10:03.637,Right Eye,146.44,0.0477,Normal
23:10:03.637,Left Eye,-80.05,0.0477,Normal
23:10:03.705,Right Eye,-186.93,0.0673,Normal
23:10:03.705,Left Eye,75.14,0.0673,Normal
23:10:03.746,Right Eye,0.0,0.0413,Normal
23:10:03.746,Left Eye,-92.55,0.0413,Normal
23:10:03.792,Right Eye,125.9,0.0455,Normal
23:10:03.792,Left Eye,111.09,0.0455,Normal
23:10:03.840,Right Eye,144.84,0.0482,Normal
23:10:03.840,Left Eye,0.0,0.0482,Normal
23:10:03.885,Right Eye,-275.65,0.0456,Normal
23:10:03.885,Left Eye,0.0,0.0456,Normal
23:10:03.943,Right Eye,-76.93,0.0573,Normal
23:10:03.943,Left Eye,0.0,0.0573,Normal
23:10:03.995,Right Eye,218.64,0.0524,Normal
23:10:03.995,Left Eye,0.0,0.0524,Normal
23:10:04.042,Right Eye,-148.32,0.0471,Normal
23:10:04.042,Left Eye,0.0,0.0471,Normal
23:10:04.088,Right Eye,0.0,0.0458,Normal
23:10:04.088,Left Eye,-215.49,0.0458,Normal
23:10:04.135,Right Eye,-48.56,0.0472,Normal
23:10:04.135,Left Eye,-233.48,0.0472,Normal
23:10:04.182,Right Eye,0.0,0.0464,Normal
23:10:04.182,Left Eye,452.0,0.0464,Normal
23:10:04.247,Right Eye,109.2,0.0656,Normal
23:10:04.247,Left Eye,0.0,0.0656,Normal
23:10:04.291,Right Eye,210.26,0.0436,Normal
23:10:04.291,Left Eye,0.0,0.0436,Normal
23:10:04.338,Right Eye,-392.02,0.0473,Normal
23:10:04.338,Left Eye,-178.19,0.0473,Normal
23:10:04.385,Right Eye,46.83,0.0471,Normal
23:10:04.385,Left Eye,-81.17,0.0471,Normal
23:10:04.432,Right Eye,0.0,0.0472,Normal
23:10:04.432,Left Eye,-420.2,0.0472,Normal
23:10:04.479,Right Eye,0.0,0.0471,Normal
23:10:04.479,Left Eye,71.56,0.0471,Normal
23:10:04.526,Right Eye,-164.21,0.0465,Normal
23:10:04.526,Left Eye,0.0,0.0465,Normal
23:10:04.573,Right Eye,-63.28,0.0468,Normal
23:10:04.573,Left Eye,126.55,0.0468,Normal
23:10:04.619,Right Eye,501.6,0.0457,ANOMALY DETECTED
23:10:04.619,Left Eye,184.41,0.0457,Normal
23:10:04.665,Right Eye,-150.03,0.0466,Normal
23:10:04.665,Left Eye,0.0,0.0466,Normal
23:10:04.713,Right Eye,119.46,0.048,Normal
23:10:04.713,Left Eye,-205.96,0.048,Normal
23:10:04.758,Right Eye,154.15,0.0453,Normal
23:10:04.758,Left Eye,-63.2,0.0453,Normal
23:10:04.806,Right Eye,-121.53,0.0471,Normal
23:10:04.806,Left Eye,83.81,0.0471,Normal
23:10:04.852,Right Eye,365.1,0.0462,Normal
23:10:04.852,Left Eye,190.98,0.0462,Normal
23:10:04.899,Right Eye,-303.92,0.0471,Normal
23:10:04.899,Left Eye,118.6,0.0471,Normal
23:10:04.946,Right Eye,194.13,0.0472,Normal
23:10:04.946,Left Eye,-93.33,0.0472,Normal
23:10:04.993,Right Eye,-29.82,0.0469,Normal
23:10:04.993,Left Eye,0.0,0.0469,Normal
23:10:05.039,Right Eye,-124.77,0.0459,Normal
23:10:05.039,Left Eye,-166.35,0.0459,Normal
23:10:05.086,Right Eye,0.0,0.0468,Normal
23:10:05.086,Left Eye,0.0,0.0468,Normal
23:10:05.133,Right Eye,0.0,0.047,Normal
23:10:05.133,Left Eye,267.79,0.047,Normal
23:10:05.178,Right Eye,0.0,0.0458,Normal
23:10:05.178,Left Eye,-183.99,0.0458,Normal
23:10:05.226,Right Eye,0.0,0.0473,Normal
23:10:05.226,Left Eye,302.65,0.0473,Normal
23:10:05.273,Right Eye,-187.02,0.0471,Normal
23:10:05.273,Left Eye,-748.09,0.0471,ANOMALY DETECTED
23:10:05.319,Right Eye,-247.76,0.0463,Normal
23:10:05.319,Left Eye,-476.47,0.0463,Normal
23:10:05.366,Right Eye,112.27,0.0474,Normal
23:10:05.366,Left Eye,-71.18,0.0474,Normal
23:10:05.414,Right Eye,-82.83,0.0474,Normal
23:10:05.414,Left Eye,569.12,0.0474,ANOMALY DETECTED
23:10:05.460,Right Eye,-41.36,0.0462,Normal
23:10:05.460,Left Eye,0.0,0.0462,Normal
23:10:05.507,Right Eye,180.86,0.0475,Normal
23:10:05.507,Left Eye,-46.38,0.0475,Normal
23:10:05.559,Right Eye,69.11,0.051,Normal
23:10:05.559,Left Eye,330.31,0.051,Normal
